ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending,Total_Purchases,Average_Order_Value,Family_Size,Is_Parent,Campaign_Acceptance,Customer_Tenure_Days,Customer_Lifetime_Value,Days_Since_Last_Purchase,Purchase_Frequency,Age_Group,Customer_Year,Customer_Month,Customer_YearMonth,Cluster,Segment_Label,Previous_Campaign_Acceptance,Predicted_Response,Response_Probability,Top_Recommended_Category,Recommendation_Score,Personalized_AOV_Uplift_Proxy
4119,1963,Master,Together,38620.0,0,0,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,63,318,10,31.8,2,0,0,414,318,56,0.024096385542168676,61-70,2013,5,2013-05,0,Budget Browsers,0,0,0.09305454091703831,Wines,26.30000000000001,1.3150000000000006
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,0,39,778,26,29.923076923076923,1,0,0,124,778,18,0.208,30-40,2014,2,2014-02,1,High-Value Loyalists,0,0,0.2397895534256435,Meat Products,215.29999999999995,10.764999999999999
5268,1960,Graduation,Married,29440.0,1,1,2013-08-11,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,66,56,5,11.2,4,1,0,322,56,95,0.015479876160990712,61-70,2013,8,2013-08,0,Budget Browsers,0,0,0.032711030770557356,Gold Products,0.75,0.037500000000000006
273,1970,Master,Married,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,0,56,151,8,18.875,4,1,1,348,151,48,0.022922636103151862,51-60,2013,7,2013-07,0,Budget Browsers,1,0,0.4797858954165368,Meat Products,3.3999999999999986,0.16999999999999993
4452,1957,Graduation,Single,50388.0,0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,1,69,372,13,28.615384615384617,2,1,3,32,372,3,0.3939393939393939,61-70,2014,5,2014-05,2,Family-Oriented Regular Customers,2,1,0.8086070964504836,Meat Products,8.75,0.4375
8504,1973,Graduation,Married,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,53,1366,18,75.88888888888889,2,0,1,48,1366,70,0.3673469387755102,51-60,2014,5,2014-05,1,High-Value Loyalists,1,0,0.12680359447805303,Wines,128.7,6.435
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,59,194,9,21.555555555555557,3,1,0,159,194,79,0.05625,51-60,2014,1,2014-01,0,Budget Browsers,0,0,0.008539051642552798,Sweet Products,1.05,0.052500000000000005
8996,1957,PhD,Married,51381.5,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,0,69,603,17,35.470588235294116,5,1,0,587,603,4,0.02891156462585034,61-70,2012,11,2012-11,2,Family-Oriented Regular Customers,0,1,0.7866412459514546,Meat Products,89.94999999999999,4.4975
9235,1957,Graduation,Single,51381.5,1,1,2014-05-27,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,0,69,18,3,6.0,3,1,0,33,18,45,0.08823529411764706,61-70,2014,5,2014-05,0,Budget Browsers,0,0,0.0965345720410148,Wines,1.6999999999999993,0.08499999999999996
5798,1973,Master,Together,51381.5,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,53,985,14,70.35714285714286,2,0,0,218,985,87,0.0639269406392694,51-60,2013,11,2013-11,1,High-Value Loyalists,0,0,0.03602841449708981,Meat Products,220.64999999999998,11.032499999999999
11178,1972,Master,Single,42394.0,1,0,2014-03-23,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0,54,32,4,8.0,2,1,0,98,32,69,0.04040404040404041,51-60,2014,3,2014-03,0,Budget Browsers,0,0,0.07642237357634056,Fish Products,0.2,0.010000000000000002
2230,1970,PhD,Married,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,56,43,7,6.142857142857143,3,1,0,36,43,84,0.1891891891891892,51-60,2014,5,2014-05,0,Budget Browsers,0,0,0.020883684203413327,Gold Products,0.85,0.0425
7516,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,43,45,5,9.0,3,1,0,38,45,30,0.1282051282051282,41-50,2014,5,2014-05,0,Budget Browsers,0,0,0.06289086167123739,Wines,2.9000000000000004,0.14500000000000002
7247,1960,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,66,606,17,35.64705882352941,2,1,1,584,606,72,0.02905982905982906,61-70,2012,11,2012-11,2,Family-Oriented Regular Customers,1,1,0.6116967039490908,Meat Products,42.5,2.125
11100,1972,Graduation,Divorced,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,54,63,5,12.6,3,1,0,444,63,37,0.011235955056179775,51-60,2013,4,2013-04,0,Budget Browsers,0,0,0.4716876528033571,Meat Products,1.3000000000000007,0.06500000000000004
4646,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,75,978,24,40.75,2,0,1,210,978,44,0.11374407582938388,70+,2013,12,2013-12,1,High-Value Loyalists,1,0,0.28677569621970983,Wines,98.0,4.9
3037,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,43,410,14,29.285714285714285,2,0,0,374,410,32,0.037333333333333336,41-50,2013,6,2013-06,0,Budget Browsers,0,0,0.3464737791495493,Meat Products,39.30000000000001,1.9650000000000007
1473,1960,2n Cycle,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,66,72,5,14.4,2,1,0,341,72,0,0.014619883040935672,61-70,2013,7,2013-07,0,Budget Browsers,0,1,0.6516377993544297,Meat Products,3.8000000000000007,0.19000000000000006
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,67,55,5,11.0,2,1,0,91,55,43,0.05434782608695652,61-70,2014,3,2014-03,0,Budget Browsers,0,0,0.24291181441905726,Sweet Products,0.05,0.0025000000000000005
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,47,1169,25,46.76,3,1,0,435,1169,59,0.05733944954128441,41-50,2013,4,2013-04,2,Family-Oriented Regular Customers,0,0,0.048734557892855405,Meat Products,79.30000000000001,3.9650000000000007
9370,1945,PhD,Married,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,81,1120,15,74.66666666666667,2,0,0,408,1120,68,0.03667481662591687,70+,2013,5,2013-05,1,High-Value Loyalists,0,0,0.38811840365397726,Wines,225.70000000000005,11.285000000000004
8908,1959,Graduation,Married,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,1,67,1097,19,57.73684210526316,2,0,1,52,1097,35,0.3584905660377358,61-70,2014,5,2014-05,1,High-Value Loyalists,0,0,0.07052637906340258,Wines,238.25,11.912500000000001
8373,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,47,29,4,7.25,3,1,0,201,29,94,0.019801980198019802,41-50,2013,12,2013-12,0,Budget Browsers,0,0,0.0032045466924189394,Wines,7.85,0.3925
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,62,187,9,20.77777777777778,4,1,0,278,187,15,0.03225806451612903,61-70,2013,9,2013-09,0,Budget Browsers,0,0,0.2563583348997428,Sweet Products,0.6499999999999999,0.032499999999999994
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,57,910,22,41.36363636363637,4,1,0,512,910,56,0.042884990253411304,51-60,2013,2,2013-02,2,Family-Oriented Regular Customers,0,0,0.1120438342860441,Wines,59.64999999999998,2.982499999999999
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,48,145,7,20.714285714285715,2,1,0,557,145,17,0.012544802867383513,41-50,2012,12,2012-12,0,Budget Browsers,0,1,0.7692541516170073,No strong recommendation,0.0,0.0
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,66,850,13,65.38461538461539,2,0,0,569,850,18,0.02280701754385965,61-70,2012,12,2012-12,1,High-Value Loyalists,0,1,0.6911736288794064,Meat Products,127.65,6.3825
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,47,969,23,42.130434782608695,3,1,0,239,969,46,0.09583333333333334,41-50,2013,11,2013-11,2,Family-Oriented Regular Customers,0,0,0.022007353789981764,Meat Products,92.10000000000002,4.605000000000001
7431,1991,PhD,Single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,1,35,1820,16,113.75,1,0,2,596,1820,40,0.02680067001675042,30-40,2012,11,2012-11,1,High-Value Loyalists,1,1,0.9924102732352719,Fish Products,8.05,0.4025000000000001
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,63,608,17,35.76470588235294,3,1,1,4,608,27,3.4,61-70,2014,6,2014-06,2,Family-Oriented Regular Customers,1,0,0.11420519083775088,Meat Products,36.25,1.8125
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,1,35,730,24,30.416666666666668,1,0,3,543,730,95,0.04411764705882353,30-40,2013,1,2013-01,1,High-Value Loyalists,2,1,0.8274511277759173,Wines,278.35,13.917500000000002
9215,1980,PhD,Married,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,46,551,16,34.4375,3,1,0,564,551,19,0.02831858407079646,41-50,2012,12,2012-12,0,Budget Browsers,0,1,0.7407560116401414,Fish Products,6.55,0.3275
2286,1962,Graduation,Single,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,64,114,6,19.0,3,1,0,292,114,27,0.020477815699658702,61-70,2013,9,2013-09,0,Budget Browsers,0,0,0.3521555231554295,Fish Products,2.3,0.11499999999999999
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,56,1724,15,114.93333333333334,2,0,2,156,1724,25,0.09554140127388536,51-60,2014,1,2014-01,1,High-Value Loyalists,2,1,0.8344561848019812,Wines,44.14999999999998,2.207499999999999
367,1978,2n Cycle,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,48,577,15,38.46666666666667,3,1,0,495,577,74,0.03024193548387097,41-50,2013,2,2013-02,0,Budget Browsers,0,0,0.13602494829675596,Wines,194.1,9.705
5234,1967,2n Cycle,Together,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,59,81,5,16.2,4,1,0,353,81,85,0.014124293785310734,51-60,2013,7,2013-07,0,Budget Browsers,0,0,0.024766259777998262,Wines,13.350000000000001,0.6675000000000001
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,57,33,5,6.6,3,1,0,227,33,37,0.021929824561403508,51-60,2013,11,2013-11,0,Budget Browsers,0,0,0.10082718187728974,Wines,17.5,0.875
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,73,660,18,36.666666666666664,3,1,0,374,660,65,0.048,70+,2013,6,2013-06,2,Family-Oriented Regular Customers,0,0,0.033885404188644705,Sweet Products,60.69999999999999,3.0349999999999997
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,59,80,6,13.333333333333334,2,1,1,125,80,13,0.047619047619047616,51-60,2014,2,2014-02,0,Budget Browsers,0,0,0.31397474902689443,Fish Products,0.5,0.025
8442,1985,Master,Married,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,41,30,4,7.5,4,1,0,298,30,63,0.013377926421404682,41-50,2013,9,2013-09,0,Budget Browsers,0,0,0.1035340719177199,Wines,3.0500000000000007,0.15250000000000005
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,50,43,4,10.75,2,1,0,433,43,83,0.009216589861751152,41-50,2013,4,2013-04,0,Budget Browsers,0,0,0.17320426165329844,Fruits,0.7,0.034999999999999996
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,43,1135,27,42.03703703703704,1,0,4,474,1135,69,0.056842105263157895,41-50,2013,3,2013-03,1,High-Value Loyalists,3,1,0.9709540184965603,Meat Products,95.35,4.7675
1491,1965,2n Cycle,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,61,559,14,39.92857142857143,2,0,0,496,559,87,0.028169014084507043,61-70,2013,2,2013-02,1,High-Value Loyalists,0,0,0.05945794362151698,Wines,53.099999999999994,2.655
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,42,1923,15,128.2,1,0,1,434,1923,37,0.034482758620689655,41-50,2013,4,2013-04,1,High-Value Loyalists,0,1,0.6549172743290519,Wines,110.14999999999998,5.507499999999999
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,73,90,6,15.0,4,1,0,21,90,51,0.2727272727272727,70+,2014,6,2014-06,0,Budget Browsers,0,0,0.03141414673467039,Fish Products,0.55,0.027500000000000004
8268,1961,PhD,Married,51381.5,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,65,404,14,28.857142857142858,3,1,0,353,404,23,0.03954802259887006,61-70,2013,7,2013-07,2,Family-Oriented Regular Customers,0,0,0.2895229062929735,Meat Products,14.5,0.7250000000000001
11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,70,661,19,34.78947368421053,4,1,0,50,661,72,0.37254901960784315,61-70,2014,5,2014-05,2,Family-Oriented Regular Customers,0,0,0.00962453627378648,Wines,54.85000000000002,2.7425000000000015
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,74,463,14,33.07142857142857,3,1,0,272,463,10,0.05128205128205128,70+,2013,9,2013-09,2,Family-Oriented Regular Customers,0,0,0.13249786430014843,Wines,125.15,6.2575
433,1958,Master,Alone,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,68,632,18,35.111111111111114,3,1,0,476,632,42,0.03773584905660377,61-70,2013,3,2013-03,2,Family-Oriented Regular Customers,0,1,0.6817305910539156,Meat Products,12.850000000000001,0.6425000000000001
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,57,725,18,40.27777777777778,2,0,0,139,725,10,0.12857142857142856,51-60,2014,2,2014-02,1,High-Value Loyalists,0,0,0.2746025733886195,Wines,91.19999999999999,4.56
1295,1963,Graduation,Married,51381.5,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,63,725,18,40.27777777777778,3,1,0,322,725,96,0.05572755417956656,61-70,2013,8,2013-08,2,Family-Oriented Regular Customers,0,0,0.01000264018706147,Wines,78.35000000000002,3.9175000000000013
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,62,279,11,25.363636363636363,4,1,0,319,279,51,0.034375,61-70,2013,8,2013-08,0,Budget Browsers,0,0,0.26080447116137,Meat Products,4.75,0.23750000000000002
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,59,1482,22,67.36363636363636,2,0,1,469,1482,21,0.04680851063829787,51-60,2013,3,2013-03,1,High-Value Loyalists,1,1,0.9299289265155422,Gold Products,20.9,1.045
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,50,29,4,7.25,2,1,0,690,29,31,0.005788712011577424,41-50,2012,8,2012-08,0,Budget Browsers,0,1,0.5741723660154325,Wines,13.4,0.67
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,67,106,6,17.666666666666668,5,1,0,357,106,61,0.01675977653631285,61-70,2013,7,2013-07,0,Budget Browsers,0,0,0.2455112604225045,Sweet Products,0.95,0.0475
7660,1973,PhD,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,53,49,4,12.25,3,1,2,41,49,37,0.09523809523809523,51-60,2014,5,2014-05,0,Budget Browsers,1,1,0.7922899796120133,Wines,7.850000000000001,0.39250000000000007
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,61,38,5,7.6,3,1,0,336,38,74,0.01483679525222552,61-70,2013,7,2013-07,0,Budget Browsers,0,0,0.2799878440405563,No strong recommendation,0.0,0.0
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,34,2077,21,98.9047619047619,1,0,0,618,2077,46,0.033925686591276254,30-40,2012,10,2012-10,1,High-Value Loyalists,0,1,0.8129258400657025,Gold Products,6.800000000000001,0.3400000000000001
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,50,1053,15,70.2,3,1,1,227,1053,4,0.06578947368421052,41-50,2013,11,2013-11,2,Family-Oriented Regular Customers,0,0,0.21461555796713175,Wines,144.29999999999995,7.214999999999998
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,64,1385,22,62.95454545454545,2,0,0,436,1385,73,0.05034324942791762,61-70,2013,4,2013-04,1,High-Value Loyalists,0,0,0.14351586929811294,Wines,69.69999999999999,3.4849999999999994
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,52,871,22,39.59090909090909,2,1,0,305,871,47,0.0718954248366013,51-60,2013,8,2013-08,2,Family-Oriented Regular Customers,0,0,0.25458367799799114,Wines,357.45000000000005,17.872500000000002
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,38,312,9,34.666666666666664,3,1,0,467,312,13,0.019230769230769232,30-40,2013,3,2013-03,0,Budget Browsers,0,0,0.4534011435990779,Wines,92.45,4.6225000000000005
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,50,877,12,73.08333333333333,4,1,0,619,877,36,0.01935483870967742,41-50,2012,10,2012-10,2,Family-Oriented Regular Customers,0,0,0.4034632139540286,Wines,521.5,26.075000000000003
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,51,68,5,13.6,3,1,1,609,68,47,0.00819672131147541,51-60,2012,10,2012-10,0,Budget Browsers,0,0,0.37237049461916516,Wines,4.2,0.21000000000000002
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,45,22,3,7.333333333333333,3,1,0,305,22,49,0.00980392156862745,41-50,2013,8,2013-08,0,Budget Browsers,0,0,0.12491519452670106,Wines,5.6,0.27999999999999997
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,53,211,9,23.444444444444443,5,1,0,676,211,94,0.013293943870014771,51-60,2012,8,2012-08,0,Budget Browsers,0,0,0.13219429415787162,Sweet Products,0.95,0.0475
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,60,127,7,18.142857142857142,2,0,0,8,127,65,0.7777777777777778,51-60,2014,6,2014-06,0,Budget Browsers,0,0,0.012371435220220238,Gold Products,1.9000000000000004,0.09500000000000003
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,73,459,15,30.6,4,1,0,66,459,59,0.22388059701492538,70+,2014,4,2014-04,2,Family-Oriented Regular Customers,0,0,0.009565939020441103,No strong recommendation,0.0,0.0
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,57,460,15,30.666666666666668,3,1,1,114,460,96,0.13043478260869565,51-60,2014,3,2014-03,2,Family-Oriented Regular Customers,1,0,0.019272446265513873,Wines,44.35000000000002,2.217500000000001
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,54,429,13,33.0,3,1,0,562,429,28,0.023090586145648313,51-60,2012,12,2012-12,0,Budget Browsers,0,0,0.3626654279173578,Gold Products,34.150000000000006,1.7075000000000005
92,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,38,89,7,12.714285714285714,2,1,0,48,89,12,0.14285714285714285,30-40,2014,5,2014-05,0,Budget Browsers,0,0,0.4983470141007501,Wines,4.050000000000001,0.20250000000000004
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,74,1021,24,42.541666666666664,3,1,0,628,1021,57,0.03815580286168521,70+,2012,10,2012-10,2,Family-Oriented Regular Customers,0,0,0.2577755104583099,Meat Products,38.3,1.915
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,77,1381,20,69.05,2,0,3,495,1381,10,0.04032258064516129,70+,2013,2,2013-02,1,High-Value Loyalists,2,1,0.9787226413105392,Wines,209.20000000000005,10.460000000000003
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,68,306,12,25.5,2,1,0,356,306,4,0.03361344537815126,61-70,2013,7,2013-07,0,Budget Browsers,0,1,0.6409608575991991,Gold Products,4.05,0.2025
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,48,18,3,6.0,4,1,0,290,18,49,0.010309278350515464,41-50,2013,9,2013-09,0,Budget Browsers,0,0,0.15528959580238286,Wines,1.4499999999999993,0.07249999999999997
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,49,162,8,20.25,3,1,0,255,162,3,0.03125,41-50,2013,10,2013-10,0,Budget Browsers,0,0,0.14874605614352832,No strong recommendation,0.0,0.0
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,71,1231,17,72.41176470588235,1,0,0,313,1231,64,0.054140127388535034,70+,2013,8,2013-08,1,High-Value Loyalists,0,0,0.22336365102672168,Meat Products,112.14999999999998,5.607499999999999
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,68,13,3,4.333333333333333,4,1,0,363,13,0,0.008241758241758242,61-70,2013,7,2013-07,0,Budget Browsers,0,1,0.7561937475302886,Wines,6.5,0.325
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,81,1706,25,68.24,2,0,0,601,1706,20,0.04152823920265781,70+,2012,11,2012-11,1,High-Value Loyalists,0,1,0.9204020450327233,Fruits,4.649999999999999,0.23249999999999993
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,42,121,7,17.285714285714285,3,1,0,175,121,91,0.03977272727272727,41-50,2014,1,2014-01,0,Budget Browsers,0,0,0.022334349216605435,No strong recommendation,0.0,0.0
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,51,1293,19,68.05263157894737,1,0,0,424,1293,9,0.04470588235294118,51-60,2013,5,2013-05,1,High-Value Loyalists,0,1,0.8911336007736322,Wines,69.54999999999995,3.477499999999998
8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,53,1608,22,73.0909090909091,3,1,0,120,1608,98,0.18181818181818182,51-60,2014,3,2014-03,1,High-Value Loyalists,0,0,0.02084880488587799,Wines,230.8,11.540000000000001
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,60,88,6,14.666666666666666,5,1,0,228,88,83,0.026200873362445413,51-60,2013,11,2013-11,0,Budget Browsers,0,0,0.020060123732558922,Wines,15.100000000000001,0.7550000000000001
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,73,421,17,24.764705882352942,1,0,1,223,421,27,0.07589285714285714,70+,2013,11,2013-11,1,High-Value Loyalists,1,1,0.7244810542413886,Wines,172.5,8.625
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,67,259,11,23.545454545454547,1,0,1,305,259,63,0.03594771241830065,61-70,2013,8,2013-08,2,Family-Oriented Regular Customers,1,0,0.21994066055107706,Meat Products,6.399999999999999,0.31999999999999995
