ID,Segment_Label,Income,Age,Total_Spending,Total_Purchases,Average_Order_Value,Response_Probability,Top_Recommended_Category,Recommendation_Score,Personalized_AOV_Uplift_Proxy
9940,Family-Oriented Regular Customers,64961.0,68,1009,14,72.07142857142857,0.02417869534502572,Wines,116.0,5.800000000000001
10735,Budget Browsers,22804.0,55,26,4,6.5,0.20234170998046105,No strong recommendation,0.0,0.0
9529,High-Value Loyalists,73687.0,36,1627,21,77.47619047619048,0.737860571434273,Sweet Products,14.8,0.7400000000000001
6439,Family-Oriented Regular Customers,61074.0,68,1102,24,45.916666666666664,0.39214843171383207,Gold Products,12.25,0.6125
7411,Budget Browsers,31686.0,62,17,4,4.25,0.12446076090637036,No strong recommendation,0.0,0.0
2176,High-Value Loyalists,80134.0,54,1690,14,120.71428571428571,0.9899255002752229,Meat Products,24.55000000000001,1.2275000000000007
9265,Family-Oriented Regular Customers,75027.0,73,1390,19,73.15789473684211,0.07876849379015961,Meat Products,88.05000000000001,4.402500000000001
8867,High-Value Loyalists,67546.0,38,2126,19,111.89473684210526,0.5793035508209986,Sweet Products,7.0,0.35000000000000003
8932,Family-Oriented Regular Customers,65176.0,57,1531,21,72.9047619047619,0.21394245514676552,Meat Products,76.55000000000001,3.8275000000000006
10236,Budget Browsers,31160.0,51,64,5,12.8,0.25552178880660076,No strong recommendation,0.0,0.0
6340,Budget Browsers,29938.0,41,26,4,6.5,0.17845694018334954,Wines,7.949999999999999,0.39749999999999996
10089,High-Value Loyalists,102692.0,52,1112,28,39.714285714285715,0.9990314906675565,Wines,198.35000000000002,9.917500000000002
2227,Budget Browsers,26490.0,68,210,9,23.333333333333332,0.08695994313178655,Gold Products,0.9499999999999993,0.047499999999999966
10992,Family-Oriented Regular Customers,75702.0,59,1148,21,54.666666666666664,0.1337735113888479,Wines,329.04999999999995,16.452499999999997
5304,Budget Browsers,30899.0,52,33,4,8.25,0.8448343681886255,Fruits,0.15,0.0075
309,Family-Oriented Regular Customers,63342.0,65,1101,16,68.8125,0.7469283201407199,Wines,88.0,4.4
3406,Family-Oriented Regular Customers,45989.0,62,322,12,26.833333333333332,0.07492012265560012,No strong recommendation,0.0,0.0
2661,Budget Browsers,18701.0,62,44,6,7.333333333333333,0.07980625571322549,Meat Products,6.15,0.30750000000000005
3153,Budget Browsers,40737.0,69,17,3,5.666666666666667,0.5787296965752298,No strong recommendation,0.0,0.0
10264,Budget Browsers,15287.0,47,31,4,7.75,0.843834944003773,Wines,5.0,0.25
1184,Family-Oriented Regular Customers,69674.0,58,845,22,38.40909090909091,0.3064838677549419,Wines,232.60000000000002,11.630000000000003
4200,Budget Browsers,44159.0,56,275,11,25.0,0.008562116613146068,Gold Products,1.4499999999999993,0.07249999999999997
9396,Budget Browsers,37717.0,48,25,3,8.333333333333334,0.7653413977581408,Wines,2.5,0.125
2387,Budget Browsers,43776.0,74,275,11,25.0,0.6063583012709292,Fish Products,1.1500000000000004,0.05750000000000002
6690,Budget Browsers,38179.0,60,90,7,12.857142857142858,0.40712591745751986,No strong recommendation,0.0,0.0
1225,High-Value Loyalists,80124.0,63,1495,18,83.05555555555556,0.18932911878652936,No strong recommendation,0.0,0.0
9703,Budget Browsers,38097.0,56,184,7,26.285714285714285,0.7605406061418329,Wines,34.7,1.7350000000000003
291,High-Value Loyalists,72940.0,56,981,12,81.75,0.464673334917426,Wines,160.8,8.040000000000001
4557,Budget Browsers,22070.0,56,67,6,11.166666666666666,0.2427249973927741,Wines,5.699999999999999,0.285
2379,High-Value Loyalists,69267.0,73,1635,12,136.25,0.9390607372716145,Wines,133.79999999999995,6.689999999999998
5726,Budget Browsers,31788.0,43,60,7,8.571428571428571,0.268992075322579,Fish Products,1.3,0.065
3066,Budget Browsers,61905.0,51,231,10,23.1,0.27555943033313585,Fruits,1.15,0.057499999999999996
6336,Budget Browsers,29315.0,66,48,6,8.0,0.03363781644936792,Gold Products,0.4500000000000002,0.02250000000000001
10967,Budget Browsers,33378.0,63,99,6,16.5,0.5600159974445649,No strong recommendation,0.0,0.0
2304,Family-Oriented Regular Customers,66313.0,63,770,21,36.666666666666664,0.019789085327091234,Wines,59.10000000000002,2.9550000000000014
3445,High-Value Loyalists,60714.0,70,957,21,45.57142857142857,0.6258347815183323,Wines,118.0,5.9
7828,High-Value Loyalists,77882.0,45,818,11,74.36363636363636,0.09519269638446311,Wines,214.75,10.7375
3762,High-Value Loyalists,69867.0,40,925,16,57.8125,0.9422255969330533,Wines,148.64999999999998,7.432499999999999
4391,Family-Oriented Regular Customers,63841.0,58,908,21,43.23809523809524,0.1609835978158743,Wines,82.35000000000002,4.1175000000000015
4669,Budget Browsers,24480.0,45,102,7,14.571428571428571,0.09551587883282567,Wines,16.9,0.845
10144,Family-Oriented Regular Customers,51369.0,50,576,14,41.142857142857146,0.08589865440575767,Fish Products,12.0,0.6000000000000001
8652,Budget Browsers,37760.0,80,317,11,28.818181818181817,0.6308995527612554,Wines,193.89999999999998,9.695
1672,Family-Oriented Regular Customers,65640.0,52,461,14,32.92857142857143,0.010146181134283032,Gold Products,16.299999999999997,0.815
8962,Budget Browsers,44319.0,51,37,5,7.4,0.10185972061488566,Fruits,0.2,0.010000000000000002
9974,Budget Browsers,30631.0,52,70,6,11.666666666666666,0.07007975819710613,Fish Products,0.09999999999999964,0.004999999999999983
10983,High-Value Loyalists,75278.0,74,930,22,42.27272727272727,0.5593328065398602,Sweet Products,33.400000000000006,1.6700000000000004
8148,Family-Oriented Regular Customers,50898.0,70,859,20,42.95,0.04184158019893016,Wines,66.44999999999999,3.3225
10102,High-Value Loyalists,79946.0,60,1478,21,70.38095238095238,0.4204090722498585,Wines,59.69999999999999,2.9849999999999994
4697,Budget Browsers,35416.0,77,390,13,30.0,0.30613352457725834,Fruits,1.0499999999999998,0.05249999999999999
9262,Budget Browsers,32414.0,42,52,4,13.0,0.6639139652334095,Meat Products,5.800000000000001,0.29000000000000004
7254,Budget Browsers,38361.0,57,137,7,19.571428571428573,0.02713408736695663,Fruits,1.55,0.07750000000000001
4543,High-Value Loyalists,82497.0,46,1919,18,106.61111111111111,0.9304596565218158,Sweet Products,7.699999999999999,0.385
4927,Budget Browsers,16626.0,55,68,6,11.333333333333334,0.03442180051286042,Wines,8.7,0.435
10451,Budget Browsers,29672.0,61,25,3,8.333333333333334,0.5045610340886246,Meat Products,5.550000000000001,0.2775
2926,Family-Oriented Regular Customers,55951.0,74,1374,20,68.7,0.8919195924769092,Meat Products,11.0,0.55
2874,Budget Browsers,35388.0,38,32,4,8.0,0.6172834485819577,Meat Products,1.1999999999999993,0.05999999999999997
9738,Budget Browsers,42386.0,40,100,6,16.666666666666668,0.3678092684169521,Fish Products,0.35,0.017499999999999998
7119,High-Value Loyalists,68627.0,44,825,11,75.0,0.5989240189053057,Meat Products,253.45000000000005,12.672500000000003
3924,Family-Oriented Regular Customers,57912.0,61,916,23,39.82608695652174,0.43628037491114974,Wines,34.25,1.7125000000000001
5827,Budget Browsers,35246.0,68,62,7,8.857142857142858,0.06401291960983678,Fruits,0.15,0.0075
5596,Family-Oriented Regular Customers,58821.0,70,728,20,36.4,0.033122181413129434,Wines,123.95000000000005,6.1975000000000025
10812,Budget Browsers,46377.0,48,90,6,15.0,0.02087873151536579,Gold Products,2.75,0.1375
1717,Budget Browsers,39747.0,38,273,10,27.3,0.1394683635213804,No strong recommendation,0.0,0.0
9491,Budget Browsers,23976.0,42,66,7,9.428571428571429,0.034299337253081284,Wines,5.75,0.28750000000000003
9274,High-Value Loyalists,80950.0,65,1213,22,55.13636363636363,0.7122361558338155,Meat Products,93.30000000000001,4.665000000000001
6609,Budget Browsers,27038.0,60,107,6,17.833333333333332,0.6873832616362788,Wines,18.8,0.9400000000000001
6963,High-Value Loyalists,77457.0,79,1157,17,68.05882352941177,0.19329287528691383,Wines,163.89999999999998,8.194999999999999
4440,Family-Oriented Regular Customers,64100.0,62,546,17,32.11764705882353,0.06783511724854352,Meat Products,6.75,0.3375
1379,Budget Browsers,42670.0,34,241,10,24.1,0.3441557520813505,No strong recommendation,0.0,0.0
10032,Budget Browsers,12571.0,50,53,7,7.571428571428571,0.04352939228485835,Wines,11.15,0.5575
2826,Budget Browsers,22574.0,59,37,5,7.4,0.182395228730635,Sweet Products,0.2,0.010000000000000002
2437,High-Value Loyalists,51381.5,37,1611,23,70.04347826086956,0.8210707794385003,Meat Products,26.19999999999999,1.3099999999999996
6320,High-Value Loyalists,70893.0,50,1508,22,68.54545454545455,0.7330352670052842,Meat Products,125.25,6.2625
3050,Budget Browsers,54198.0,60,235,10,23.5,0.13061098176029276,Meat Products,7.5,0.375
231,Budget Browsers,28839.0,70,32,5,6.4,0.012229776626940563,Fruits,0.1,0.005000000000000001
2392,Budget Browsers,40321.0,54,102,6,17.0,0.10090128770065453,Meat Products,2.3999999999999986,0.11999999999999994
9478,Family-Oriented Regular Customers,66503.0,41,401,13,30.846153846153847,0.4910931176430511,Wines,81.65,4.0825000000000005
113,Budget Browsers,30833.0,75,28,4,7.0,0.185802858181279,Fruits,0.45,0.022500000000000003
2863,Family-Oriented Regular Customers,51381.5,56,1052,15,70.13333333333334,0.704111692342074,Wines,274.70000000000005,13.735000000000003
1802,Family-Oriented Regular Customers,64795.0,55,680,18,37.77777777777778,0.17150980406787336,Wines,167.64999999999998,8.382499999999999
520,Budget Browsers,34421.0,52,30,3,10.0,0.06380247168434808,Wines,3.0,0.15000000000000002
8275,Budget Browsers,47025.0,61,20,3,6.666666666666667,0.6006730557892467,Meat Products,0.2999999999999998,0.014999999999999993
9750,Family-Oriented Regular Customers,64325.0,65,1307,18,72.61111111111111,0.638756726239142,Wines,218.85000000000002,10.942500000000003
2607,Family-Oriented Regular Customers,40464.0,73,630,18,35.0,0.19094335313316635,Wines,131.85000000000002,6.592500000000001
7214,High-Value Loyalists,62187.0,69,1283,17,75.47058823529412,0.2689894736630732,Wines,176.5,8.825000000000001
5835,Budget Browsers,14849.0,50,65,6,10.833333333333334,0.6507770950812874,No strong recommendation,0.0,0.0
3896,Budget Browsers,27255.0,42,37,4,9.25,0.33858676427138834,No strong recommendation,0.0,0.0
10350,Budget Browsers,54432.0,76,38,4,9.5,0.32445932183768,Meat Products,2.8,0.13999999999999999
7786,Budget Browsers,29999.0,40,160,8,20.0,0.8581848400678745,No strong recommendation,0.0,0.0
2861,Budget Browsers,24072.0,43,23,3,7.666666666666667,0.24163256632579388,Meat Products,1.0,0.05
663,Budget Browsers,33996.0,37,71,5,14.2,0.3579952174609343,Sweet Products,0.4,0.020000000000000004
10675,Family-Oriented Regular Customers,66334.0,70,1161,17,68.29411764705883,0.09031694846713527,Fish Products,8.35,0.4175
2521,Budget Browsers,35178.0,55,59,4,14.75,0.8981782538041196,Fish Products,1.0499999999999998,0.05249999999999999
9592,Budget Browsers,22010.0,43,33,5,6.6,0.15421816182989898,Sweet Products,0.65,0.0325
10151,Family-Oriented Regular Customers,62204.0,66,946,21,45.04761904761905,0.40356402372409184,Meat Products,143.3,7.165000000000001
7381,High-Value Loyalists,75693.0,58,1442,21,68.66666666666667,0.9987592980410452,Meat Products,89.10000000000002,4.455000000000001
4099,Budget Browsers,30675.0,54,62,4,15.5,0.6935901102723243,Wines,3.5999999999999996,0.18
9560,High-Value Loyalists,83003.0,61,1674,21,79.71428571428571,0.8734456071143202,Meat Products,23.700000000000045,1.1850000000000023
10172,High-Value Loyalists,68655.0,38,1538,20,76.9,0.48791284121554357,Wines,44.55000000000001,2.2275000000000005
11191,Budget Browsers,41411.0,40,139,7,19.857142857142858,0.3847452443482666,Sweet Products,2.05,0.1025
9707,Family-Oriented Regular Customers,55212.0,57,1182,17,69.52941176470588,0.914892170437356,Meat Products,43.5,2.1750000000000003
6245,Family-Oriented Regular Customers,59292.0,76,507,16,31.6875,0.044241298727714026,Wines,37.05000000000001,1.8525000000000007
8234,Budget Browsers,27190.0,53,18,3,6.0,0.37707243336288027,Wines,8.05,0.4025000000000001
1411,High-Value Loyalists,82623.0,74,940,15,62.666666666666664,0.16799912416571655,Wines,197.89999999999998,9.895
8553,Budget Browsers,44300.0,61,42,4,10.5,0.08637369748960676,Meat Products,0.4499999999999993,0.022499999999999964
1826,High-Value Loyalists,84835.0,56,1190,14,85.0,0.36582724731865085,Wines,207.3,10.365000000000002
8842,Budget Browsers,30372.0,55,44,5,8.8,0.7305356545940508,Wines,0.9000000000000004,0.04500000000000002
11030,Budget Browsers,33181.0,50,16,3,5.333333333333333,0.08812395531168693,Wines,2.1999999999999993,0.10999999999999997
2579,Family-Oriented Regular Customers,71113.0,69,835,22,37.95454545454545,0.00489533362445773,Wines,162.14999999999998,8.1075
175,High-Value Loyalists,71952.0,40,1443,20,72.15,0.8038164781962719,Meat Products,103.64999999999998,5.182499999999999
9185,High-Value Loyalists,69759.0,60,1029,15,68.6,0.6108332751639591,Meat Products,240.04999999999995,12.002499999999998
11056,High-Value Loyalists,72099.0,52,1188,17,69.88235294117646,0.6922500010606463,Meat Products,74.30000000000001,3.7150000000000007
9365,Family-Oriented Regular Customers,60000.0,50,1277,19,67.21052631578948,0.5300238549140568,Gold Products,9.45,0.4725
6201,Budget Browsers,38643.0,48,49,5,9.8,0.20155674327092588,Fish Products,0.3,0.015
2061,Budget Browsers,50737.0,71,99,6,16.5,0.35812837797721336,Meat Products,7.199999999999999,0.36
6184,High-Value Loyalists,68462.0,57,1670,14,119.28571428571429,0.8990326163188149,Wines,44.60000000000002,2.2300000000000013
6142,High-Value Loyalists,65073.0,83,900,13,69.23076923076923,0.13805251134557386,Wines,103.64999999999998,5.182499999999999
4107,Family-Oriented Regular Customers,46681.0,78,425,14,30.357142857142858,0.06770155840466655,No strong recommendation,0.0,0.0
7274,High-Value Loyalists,78618.0,69,2153,21,102.52380952380952,0.6652750777108681,No strong recommendation,0.0,0.0
9336,Family-Oriented Regular Customers,62187.0,57,636,18,35.333333333333336,0.15034411731834368,Fish Products,4.25,0.21250000000000002
2958,Budget Browsers,28442.0,48,57,7,8.142857142857142,0.03120936413595712,Meat Products,0.25,0.0125
933,Budget Browsers,37717.0,48,25,3,8.333333333333334,0.7653413977581408,Wines,2.5,0.125
5837,Family-Oriented Regular Customers,51479.0,59,494,15,32.93333333333333,0.1044209217759924,Gold Products,2.299999999999997,0.11499999999999987
10704,Family-Oriented Regular Customers,54803.0,57,693,17,40.76470588235294,0.2745452861541581,Gold Products,15.050000000000011,0.7525000000000006
5125,High-Value Loyalists,79530.0,66,1348,25,53.92,0.15683350030136511,Wines,130.2,6.51
4432,Budget Browsers,31615.0,50,51,5,10.2,0.20076622663439722,Wines,4.1,0.205
5955,High-Value Loyalists,72025.0,64,1932,15,128.8,0.7261543993872016,Fruits,15.399999999999999,0.77
2928,Family-Oriented Regular Customers,52614.0,51,990,14,70.71428571428571,0.5815318775752418,Wines,193.20000000000005,9.660000000000004
5680,Budget Browsers,35684.0,42,30,4,7.5,0.017333921466142918,Meat Products,4.4,0.22000000000000003
10313,Budget Browsers,48178.0,51,254,10,25.4,0.2410916405923093,Sweet Products,0.8500000000000001,0.04250000000000001
2557,Budget Browsers,29548.0,56,29,4,7.25,0.5335555840693831,Meat Products,3.25,0.1625
1245,Family-Oriented Regular Customers,63810.0,60,1371,19,72.15789473684211,0.8447887547311599,Wines,23.850000000000023,1.1925000000000012
1519,Budget Browsers,38578.0,54,73,6,12.166666666666666,0.8603547360999868,No strong recommendation,0.0,0.0
10703,Budget Browsers,46098.0,51,120,7,17.142857142857142,0.4409981197211515,Wines,17.099999999999994,0.8549999999999998
1726,Budget Browsers,22585.0,56,81,4,20.25,0.9261293954073474,Wines,20.55,1.0275
4459,Budget Browsers,30279.0,37,37,4,9.25,0.8208571169017782,Gold Products,0.55,0.027500000000000004
1729,Family-Oriented Regular Customers,66426.0,65,1377,18,76.5,0.30321684245858666,Meat Products,45.849999999999994,2.2925
1517,Budget Browsers,30822.0,57,51,4,12.75,0.11233795377970755,Wines,5.300000000000001,0.26500000000000007
2098,Budget Browsers,33581.0,57,17,3,5.666666666666667,0.6401754204999447,No strong recommendation,0.0,0.0
9543,Budget Browsers,19986.0,41,22,3,7.333333333333333,0.046254681214111845,Wines,3.95,0.1975
6878,Budget Browsers,27421.0,72,324,11,29.454545454545453,0.8484686243650357,Wines,81.25,4.0625
3310,Budget Browsers,35688.0,53,211,9,23.444444444444443,0.13219429415787162,Sweet Products,0.95,0.0475
2724,Budget Browsers,36143.0,45,19,3,6.333333333333333,0.13164890481462585,Meat Products,2.95,0.14750000000000002
948,Budget Browsers,10245.0,55,41,5,8.2,0.46372988136771776,Wines,4.199999999999999,0.20999999999999996
6720,Family-Oriented Regular Customers,43795.0,58,492,14,35.142857142857146,0.4813594621687712,Meat Products,9.149999999999999,0.45749999999999996
6202,Family-Oriented Regular Customers,63381.0,66,1005,22,45.68181818181818,0.04590697421382207,Meat Products,34.599999999999994,1.7299999999999998
2066,Budget Browsers,38823.0,77,114,6,19.0,0.30716022548888633,Meat Products,6.100000000000001,0.3050000000000001
9799,Family-Oriented Regular Customers,83664.0,58,1173,16,73.3125,0.2980093826495092,Wines,195.4000000000001,9.770000000000005
8318,High-Value Loyalists,90300.0,47,1738,19,91.47368421052632,0.6403202124399835,Wines,27.649999999999977,1.382499999999999
5642,Budget Browsers,62499.0,47,222,10,22.2,0.19145091336832498,Fish Products,3.8,0.19
2669,High-Value Loyalists,74293.0,33,1127,15,75.13333333333334,0.08544206067610845,Fish Products,12.599999999999994,0.6299999999999998
455,Budget Browsers,51012.0,80,209,9,23.22222222222222,0.12437124535613718,No strong recommendation,0.0,0.0
7683,Family-Oriented Regular Customers,70777.0,58,787,20,39.35,0.006252227704183568,Wines,165.14999999999998,8.257499999999999
3428,High-Value Loyalists,68682.0,35,1598,23,69.47826086956522,0.2339506184747922,Wines,32.25,1.6125
7414,Budget Browsers,43824.0,55,186,8,23.25,0.693101457722894,Fruits,0.6499999999999999,0.032499999999999994
6354,Budget Browsers,15345.0,42,47,4,11.75,0.4501988211258708,Wines,17.7,0.885
798,Budget Browsers,23442.0,39,27,4,6.75,0.372953615808685,Wines,12.2,0.61
8213,Budget Browsers,14515.0,46,96,7,13.714285714285714,0.15702922920656787,Meat Products,19.1,0.9550000000000001
